# injm1  injm2  injecc  maxmatch  maxm1  maxm2
0.569379 0.374055 0.172596 0.419612 0.459867 0.459867
0.481856 0.438338 0.156426 0.406538 0.459777 0.459777
0.797987 0.278932 0.031508 0.888056 0.769847 0.287439
0.959790 0.240443 0.104121 0.636751 0.769564 0.288058
0.846427 0.265813 0.192791 0.461068 0.689494 0.316510
0.487141 0.433681 0.010511 0.977006 0.459487 0.459487
0.864158 0.261394 0.186053 0.470899 0.710660 0.308382
0.525595 0.403093 0.030643 0.877571 0.459541 0.459541
0.719888 0.304035 0.029634 0.895948 0.689812 0.315434
0.626241 0.343187 0.042692 0.836031 0.565513 0.376603
0.873308 0.259186 0.030484 0.889314 0.844273 0.266440
0.755927 0.291764 0.048414 0.810379 0.689986 0.315481
0.524781 0.403686 0.070938 0.646956 0.459614 0.459614
0.811704 0.275051 0.073650 0.719322 0.668704 0.324385
0.487349 0.433500 0.095929 0.534718 0.459632 0.459632
0.821917 0.272249 0.147082 0.549908 0.563961 0.378607
0.560553 0.379489 0.025920 0.918858 0.459550 0.459550
0.960017 0.240398 0.188770 0.470049 0.807997 0.276982
0.862320 0.261843 0.017709 0.963462 0.843963 0.266481
0.859517 0.262532 0.139074 0.567330 0.562913 0.379303
0.834547 0.268883 0.139998 0.564364 0.527464 0.403110
0.862838 0.261716 0.099920 0.647350 0.668310 0.324778
0.463255 0.455740 0.100541 0.517376 0.459632 0.459632
0.904117 0.252089 0.178361 0.486908 0.730935 0.301106
0.746453 0.294867 0.017791 0.957384 0.730534 0.300316
0.530305 0.399702 0.169499 0.402627 0.459795 0.459795
0.807838 0.276131 0.071268 0.727712 0.689709 0.315764
0.682670 0.318185 0.149868 0.522957 0.460075 0.460075
0.497227 0.425119 0.141046 0.435244 0.459722 0.459722
0.920570 0.248498 0.064806 0.748050 0.825728 0.271495
0.507514 0.416797 0.190448 0.365788 0.459822 0.459822
0.597622 0.357892 0.168020 0.444306 0.459921 0.459921
0.624623 0.343978 0.015517 0.966801 0.594610 0.359589
0.946045 0.243189 0.076913 0.708292 0.844386 0.266657
0.913533 0.250018 0.039025 0.848335 0.879991 0.257703
0.815925 0.273884 0.184592 0.474161 0.645813 0.335051
0.936337 0.245178 0.105260 0.634070 0.751232 0.293914
0.511250 0.413873 0.098192 0.540072 0.459641 0.459641
0.697581 0.312319 0.150649 0.526049 0.460112 0.460112
0.765408 0.288741 0.186845 0.470500 0.564200 0.378516
0.574042 0.371262 0.191792 0.394429 0.459921 0.459921
0.460990 0.457975 0.031635 0.823773 0.459514 0.459514
0.566590 0.375751 0.033196 0.876630 0.459569 0.459569
0.553314 0.384094 0.058336 0.734658 0.459623 0.459623
0.938053 0.244823 0.050052 0.802496 0.879760 0.257821
0.780949 0.283954 0.041132 0.842455 0.730525 0.300428
0.700978 0.311020 0.022921 0.924694 0.667709 0.324435
0.915277 0.249639 0.149581 0.544571 0.690538 0.316074
0.735392 0.298598 0.021746 0.935596 0.711047 0.307317
0.626432 0.343093 0.000197 0.984131 0.621671 0.345443
0.526456 0.402468 0.059313 0.702014 0.459587 0.459587
0.519846 0.407330 0.000394 0.992015 0.528574 0.400937
0.901411 0.252692 0.064128 0.749147 0.825979 0.271398
0.858122 0.262877 0.018496 0.949950 0.843963 0.266481
0.671754 0.322660 0.118256 0.590676 0.459958 0.459958
0.486232 0.434473 0.038389 0.789252 0.459532 0.459532
0.912478 0.250248 0.182345 0.479124 0.750731 0.294399
0.475458 0.444140 0.183477 0.369259 0.459822 0.459822
0.785895 0.282472 0.104479 0.637651 0.460066 0.460066
0.875859 0.258579 0.008607 0.978329 0.861861 0.261974
0.591313 0.361351 0.084277 0.655517 0.459731 0.459731
0.730821 0.300175 0.142841 0.549816 0.460148 0.460148
0.668632 0.323970 0.030887 0.885594 0.621068 0.345859
0.802055 0.277767 0.010083 0.979312 0.788892 0.281607
0.734443 0.298923 0.139249 0.556670 0.460148 0.460148
0.821167 0.272452 0.175332 0.490221 0.620717 0.347068
0.628602 0.342041 0.034523 0.874369 0.564103 0.377444
0.871463 0.259627 0.180412 0.482430 0.710540 0.308415
0.562776 0.378102 0.111562 0.544769 0.459740 0.459740
0.534114 0.397010 0.131197 0.473848 0.459740 0.459740
0.657074 0.328937 0.166494 0.484333 0.460066 0.460066
0.789370 0.281443 0.039977 0.845241 0.731200 0.300204
0.910680 0.250641 0.025451 0.908958 0.880073 0.257647
0.795502 0.279650 0.154288 0.534901 0.527464 0.403110
0.704024 0.309868 0.086458 0.682350 0.528445 0.401676
0.943783 0.243649 0.077056 0.706596 0.808035 0.276463
0.900712 0.252849 0.156729 0.530387 0.690538 0.316074
0.948329 0.242727 0.147551 0.549793 0.711351 0.308137
0.497247 0.425102 0.067991 0.638744 0.459587 0.459587
0.518268 0.408512 0.093618 0.560433 0.459650 0.459650
0.628805 0.341942 0.084788 0.674765 0.459786 0.459786
0.792933 0.280398 0.113664 0.616330 0.460112 0.460112
0.506254 0.417795 0.176256 0.383483 0.459795 0.459795
0.775845 0.285503 0.006629 0.976269 0.769620 0.287438
0.657074 0.328937 0.001757 0.970927 0.668388 0.324064
0.618977 0.346775 0.039848 0.849000 0.528194 0.401440
0.520169 0.407088 0.033454 0.852524 0.459541 0.459541
0.784670 0.282837 0.018669 0.946977 0.769277 0.287576
0.520883 0.406557 0.178189 0.385684 0.459822 0.459822
0.877081 0.258289 0.095347 0.658641 0.710527 0.308014
0.621680 0.345429 0.034704 0.871568 0.564103 0.377444
0.796713 0.279300 0.142221 0.558957 0.460266 0.460266
0.638023 0.337560 0.101595 0.625120 0.459849 0.459849
0.956699 0.241054 0.091809 0.666550 0.788803 0.282121
0.687584 0.316221 0.161475 0.502334 0.460121 0.460121
0.698609 0.311924 0.135991 0.555756 0.460057 0.460057
0.764133 0.289142 0.059034 0.767107 0.644890 0.334729
0.939846 0.244454 0.056608 0.775864 0.862428 0.262030
0.775942 0.285474 0.000406 0.981280 0.770152 0.287262
0.569448 0.374014 0.106116 0.564299 0.459749 0.459749
0.519919 0.407275 0.016072 0.962044 0.459514 0.459514
0.504875 0.418894 0.130452 0.457993 0.459713 0.459713
0.927674 0.246988 0.154148 0.536006 0.710660 0.308382
0.814792 0.274196 0.119628 0.605093 0.460175 0.460175
0.697868 0.312208 0.065337 0.747169 0.564796 0.377273
0.715733 0.305536 0.139515 0.553621 0.460103 0.460103
0.758971 0.290784 0.099069 0.650803 0.460003 0.460003
0.790026 0.281250 0.099622 0.648293 0.594204 0.360488
0.626119 0.343246 0.123781 0.559192 0.459894 0.459894
0.956422 0.241108 0.059964 0.765397 0.879333 0.257977
0.704883 0.309544 0.052141 0.793203 0.620766 0.346151
0.852460 0.264288 0.066771 0.741147 0.750537 0.293833
0.627509 0.342570 0.180472 0.442192 0.460048 0.460048
0.814966 0.274148 0.072566 0.720681 0.689043 0.316051
0.548759 0.387064 0.001269 0.973898 0.563930 0.377380
0.834369 0.268930 0.188959 0.467325 0.668176 0.325232
0.667910 0.324275 0.152191 0.513972 0.460048 0.460048
0.793185 0.280324 0.073339 0.719365 0.645344 0.334645
0.831552 0.269672 0.126596 0.591060 0.460239 0.460239
0.475227 0.444354 0.006166 0.976748 0.459487 0.459487
0.951138 0.242162 0.138251 0.568527 0.690538 0.316074
0.464556 0.454469 0.187562 0.363563 0.459822 0.459822
0.738392 0.297574 0.188283 0.465144 0.527464 0.403110
0.560559 0.379485 0.077217 0.656353 0.459668 0.459668
0.861703 0.261995 0.014853 0.959844 0.844135 0.266428
0.631779 0.340513 0.097119 0.637907 0.459822 0.459822
0.572973 0.371898 0.114004 0.545060 0.459767 0.459767
0.839743 0.267529 0.115081 0.614276 0.460184 0.460184
0.773449 0.286238 0.028062 0.899528 0.750757 0.293516
0.866112 0.260918 0.031655 0.883341 0.825578 0.271361
0.474592 0.444941 0.012489 0.963453 0.459496 0.459496
0.795983 0.279511 0.115151 0.613927 0.460130 0.460130
0.618935 0.346796 0.121281 0.562155 0.459867 0.459867
0.620628 0.345951 0.045345 0.821311 0.459650 0.459650
0.685208 0.317167 0.182967 0.467540 0.460193 0.460193
0.565220 0.376592 0.183110 0.400392 0.459912 0.459912
0.667383 0.324498 0.178048 0.469529 0.460139 0.460139
0.701204 0.310935 0.176262 0.482277 0.460211 0.460211
0.920790 0.248451 0.195941 0.455255 0.769708 0.288336
0.531538 0.398826 0.172916 0.398266 0.459804 0.459804
0.924676 0.247622 0.167614 0.507421 0.730935 0.301106
0.581138 0.367109 0.181958 0.413997 0.459921 0.459921
0.565722 0.376283 0.172196 0.417030 0.459858 0.459858
0.941963 0.244020 0.094150 0.660061 0.769507 0.287992
0.948971 0.242598 0.088247 0.676189 0.807680 0.276614
0.859348 0.262574 0.120031 0.604417 0.564555 0.378124
0.916040 0.249474 0.013961 0.965053 0.914710 0.249779
0.533226 0.397634 0.181717 0.386808 0.459822 0.459822
0.807381 0.276259 0.051594 0.794126 0.730904 0.300373
0.512096 0.413217 0.175531 0.386185 0.459804 0.459804
0.602505 0.355272 0.147793 0.489157 0.459894 0.459894
0.684774 0.317340 0.139615 0.544350 0.460057 0.460057
0.605173 0.353860 0.103442 0.601451 0.459786 0.459786
0.960247 0.240353 0.190422 0.466743 0.807997 0.276982
0.686504 0.316650 0.182729 0.468254 0.460193 0.460193
0.844550 0.266293 0.015635 0.964630 0.825316 0.271373
0.717825 0.304778 0.156464 0.521722 0.460175 0.460175
0.791571 0.280796 0.153959 0.535780 0.525849 0.404270
0.777957 0.284859 0.035364 0.867762 0.730365 0.300462
0.942136 0.243985 0.062142 0.754613 0.862264 0.262090
0.702661 0.310382 0.160063 0.509590 0.460148 0.460148
0.601615 0.355746 0.114899 0.566202 0.459822 0.459822
0.942266 0.243958 0.153994 0.534947 0.730935 0.301106
0.522998 0.404994 0.190152 0.370999 0.459849 0.459849
0.920377 0.248539 0.150558 0.543743 0.689672 0.316429
0.926661 0.247202 0.089347 0.673004 0.769940 0.287815
0.784339 0.282936 0.105291 0.635561 0.526641 0.403305
0.754540 0.292213 0.189746 0.465349 0.564200 0.378516
0.611338 0.350651 0.148729 0.492295 0.459921 0.459921
0.499663 0.423111 0.007666 0.977264 0.459487 0.459487
0.581016 0.367179 0.065075 0.727793 0.459668 0.459668
0.710136 0.307587 0.064186 0.752062 0.593865 0.360323
0.812101 0.274941 0.081108 0.695724 0.620891 0.346412
0.694434 0.313534 0.014507 0.959555 0.690280 0.315180
0.925169 0.247518 0.065952 0.743611 0.826093 0.271407
0.814676 0.274228 0.155264 0.532785 0.563618 0.378849
0.836146 0.268465 0.034566 0.870226 0.789383 0.281553
0.862501 0.261799 0.029540 0.890493 0.826136 0.271201
0.803928 0.277234 0.105837 0.634152 0.525542 0.404153
0.866956 0.260714 0.098734 0.649620 0.644639 0.335241
0.696203 0.312849 0.011086 0.964961 0.690331 0.315149
0.823580 0.271800 0.099257 0.649217 0.595256 0.359977
0.767465 0.288095 0.161505 0.520549 0.460293 0.460293
0.578284 0.368765 0.044134 0.824647 0.459614 0.459614
0.562795 0.378090 0.099127 0.580725 0.459722 0.459722
0.778777 0.284610 0.104129 0.638489 0.528185 0.402156
0.570391 0.373444 0.056183 0.766233 0.459632 0.459632
0.549310 0.386702 0.101545 0.560345 0.459695 0.459695
0.888987 0.255511 0.126110 0.592312 0.563961 0.378607
0.700759 0.311104 0.137113 0.554855 0.460066 0.460066
0.757098 0.291386 0.197099 0.449184 0.593968 0.361066
0.828668 0.270437 0.173310 0.496648 0.645813 0.335051
0.910730 0.250630 0.165674 0.513812 0.710909 0.308312
0.878177 0.258030 0.143333 0.557834 0.620864 0.346968
0.618105 0.347212 0.119508 0.566826 0.459858 0.459858
0.548856 0.387000 0.170287 0.412078 0.459840 0.459840
0.956739 0.241046 0.120450 0.602147 0.689557 0.316358
0.696878 0.312589 0.130465 0.567888 0.460030 0.460030
0.754542 0.292212 0.184225 0.474249 0.563618 0.378849
0.846857 0.265704 0.034629 0.870213 0.807260 0.276404
0.884481 0.256553 0.124125 0.595709 0.460293 0.460293
0.734407 0.298936 0.021325 0.930115 0.711047 0.307317
0.874841 0.258821 0.037088 0.853389 0.843880 0.266559
0.689272 0.315554 0.048021 0.810427 0.620353 0.346306
0.847939 0.265429 0.096114 0.656663 0.668315 0.324729
0.701453 0.310840 0.028481 0.897833 0.667596 0.324507
0.825950 0.271163 0.171707 0.500661 0.620717 0.347068
0.567420 0.375245 0.062724 0.731910 0.459641 0.459641
0.657313 0.328832 0.111800 0.603274 0.459912 0.459912
0.742530 0.296176 0.052487 0.792626 0.645743 0.334277
0.692519 0.314279 0.037494 0.857171 0.645487 0.334258
0.466195 0.452880 0.097183 0.526110 0.459623 0.459623
0.804597 0.277044 0.163659 0.517681 0.564200 0.378516
0.501834 0.421342 0.164516 0.398596 0.459767 0.459767
0.673271 0.322029 0.156922 0.507346 0.460084 0.460084
0.786905 0.282172 0.055249 0.783813 0.710061 0.307861
0.566671 0.375702 0.074234 0.674566 0.459659 0.459659
0.863421 0.261574 0.159480 0.524519 0.645758 0.335089
0.682255 0.318352 0.117044 0.597837 0.459967 0.459967
0.937096 0.245021 0.052006 0.790673 0.861609 0.262213
0.946374 0.243122 0.051793 0.794860 0.879095 0.257997
0.493253 0.428443 0.143306 0.429874 0.459722 0.459722
0.626699 0.342963 0.128092 0.549936 0.459903 0.459903
0.720117 0.303953 0.049795 0.805761 0.644825 0.334647
0.626910 0.342861 0.090748 0.656700 0.459795 0.459795
0.838052 0.267968 0.088534 0.675443 0.710213 0.308030
0.948921 0.242608 0.033880 0.876808 0.914380 0.249921
0.550600 0.385857 0.019254 0.949839 0.459532 0.459532
0.942393 0.243932 0.031001 0.884307 0.914830 0.249806
0.888658 0.255587 0.115934 0.611910 0.645048 0.335203
0.604457 0.354238 0.110243 0.577892 0.459822 0.459822
0.623409 0.344574 0.148839 0.499392 0.459939 0.459939
0.928456 0.246823 0.164209 0.516196 0.731502 0.300919
0.635688 0.338657 0.133268 0.539320 0.459939 0.459939
0.886293 0.256133 0.143204 0.558829 0.620717 0.347068
0.904799 0.251938 0.004223 0.978761 0.896796 0.253739
0.606304 0.353266 0.071241 0.714611 0.459704 0.459704
0.943586 0.243689 0.157769 0.529012 0.731502 0.300919
0.794773 0.279862 0.039278 0.847682 0.731200 0.300204
0.627806 0.342426 0.031046 0.888586 0.595091 0.359380
0.618370 0.347079 0.094615 0.635458 0.459786 0.459786
0.657398 0.328795 0.056483 0.779254 0.565638 0.376640
0.662515 0.326575 0.132809 0.553845 0.459985 0.459985
0.779220 0.284476 0.032682 0.879480 0.751137 0.293412
0.748792 0.294093 0.184905 0.472734 0.525546 0.404522
0.683368 0.317904 0.154781 0.512553 0.460112 0.460112
0.460496 0.458465 0.172600 0.382330 0.459795 0.459795
0.933935 0.245676 0.166679 0.509384 0.750731 0.294399
0.901569 0.252657 0.064687 0.747011 0.807098 0.276618
0.693552 0.313877 0.075967 0.712765 0.528202 0.401758
0.496336 0.425858 0.061313 0.667060 0.459578 0.459578
0.510120 0.414751 0.113321 0.498313 0.459668 0.459668
0.927847 0.246951 0.139727 0.565317 0.667704 0.325420
0.759402 0.290646 0.035489 0.867741 0.710703 0.307511
0.725264 0.302121 0.078378 0.706491 0.564330 0.377689
0.610121 0.351279 0.060555 0.761233 0.459686 0.459686
0.728717 0.300908 0.146785 0.541290 0.460166 0.460166
0.758426 0.290959 0.188135 0.467503 0.564200 0.378516
0.588459 0.362943 0.070242 0.708554 0.459677 0.459677
0.846211 0.265868 0.076888 0.708802 0.710435 0.307903
0.799286 0.278559 0.019037 0.944478 0.769948 0.287377
0.802955 0.277510 0.045408 0.824239 0.750165 0.293806
0.902423 0.252466 0.123239 0.597580 0.563961 0.378607
0.712069 0.306875 0.184772 0.470039 0.460257 0.460257
0.867927 0.260479 0.189607 0.464961 0.710909 0.308312
0.762892 0.289535 0.143103 0.554187 0.460211 0.460211
0.583372 0.365825 0.041940 0.838835 0.459605 0.459605
0.761211 0.290069 0.064200 0.751450 0.668089 0.324514
0.960517 0.240300 0.151151 0.542627 0.731502 0.300919
0.949760 0.242439 0.175604 0.493006 0.769708 0.288336
0.901037 0.252776 0.138649 0.567873 0.620717 0.347068
0.647674 0.333122 0.156943 0.495392 0.460012 0.460012
0.824218 0.271628 0.181787 0.479576 0.645758 0.335089
0.497871 0.424585 0.145772 0.427059 0.459731 0.459731
0.751907 0.293070 0.059188 0.766885 0.667946 0.324538
0.578181 0.368825 0.055014 0.773799 0.459632 0.459632
0.932212 0.246035 0.142445 0.559986 0.667724 0.325435
0.662611 0.326534 0.137793 0.542166 0.459994 0.459994
0.604882 0.354013 0.094818 0.631392 0.459767 0.459767
0.899205 0.253187 0.089651 0.672909 0.751269 0.293763
0.871073 0.259721 0.058537 0.769506 0.807862 0.276334
0.841031 0.267197 0.162040 0.520668 0.620717 0.347068
0.926037 0.247334 0.005431 0.974040 0.932055 0.246067
0.905228 0.251842 0.155449 0.532981 0.690538 0.316074
0.580143 0.367684 0.114576 0.546675 0.459767 0.459767
0.898606 0.253322 0.033175 0.875409 0.861403 0.262162
0.911241 0.250518 0.089724 0.672451 0.750607 0.294002
0.791324 0.280869 0.071397 0.724773 0.644969 0.334792
0.644205 0.334700 0.061340 0.760648 0.459722 0.459722
0.548440 0.387274 0.055651 0.743549 0.459614 0.459614
0.486359 0.434363 0.165068 0.394623 0.459795 0.459795
0.940802 0.244258 0.097213 0.653335 0.788803 0.282121
0.706969 0.308763 0.142356 0.546010 0.460103 0.460103
0.916334 0.249410 0.015797 0.969545 0.896889 0.253744
0.832935 0.269307 0.156074 0.531608 0.594976 0.360551
0.633903 0.339501 0.109707 0.601658 0.459858 0.459858
0.797975 0.278936 0.031232 0.889894 0.769847 0.287439
0.878003 0.258071 0.165245 0.513685 0.667724 0.325435
0.605658 0.353605 0.123180 0.546162 0.459849 0.459849
0.580714 0.367354 0.181983 0.413817 0.459921 0.459921
0.918282 0.248990 0.194437 0.458264 0.769708 0.288336
0.911169 0.250534 0.194010 0.456289 0.770346 0.288126
0.813555 0.274538 0.162487 0.517924 0.594876 0.360579
0.839386 0.267622 0.036519 0.858784 0.788706 0.281764
0.948610 0.242670 0.011764 0.971830 0.949216 0.242556
0.860577 0.262271 0.181222 0.481160 0.690538 0.316074
0.571545 0.372751 0.055468 0.769710 0.459632 0.459632
0.733964 0.299088 0.059548 0.766606 0.620719 0.346252
0.618033 0.347248 0.165455 0.464419 0.459985 0.459985
0.526849 0.402183 0.153077 0.427133 0.459758 0.459758
0.717930 0.304740 0.005325 0.988032 0.710726 0.307379
0.581917 0.366659 0.157053 0.455683 0.459876 0.459876
0.873938 0.259035 0.119191 0.605806 0.525321 0.404578
0.663350 0.326216 0.119897 0.583204 0.459949 0.459949
0.885429 0.256333 0.140347 0.563233 0.594976 0.360551
0.597889 0.357748 0.199753 0.397790 0.460021 0.460021
0.621885 0.345327 0.171776 0.454926 0.460012 0.460012
0.853201 0.264102 0.179676 0.485396 0.667724 0.325435
0.893138 0.254560 0.033023 0.878840 0.862073 0.261987
0.725684 0.301973 0.069573 0.731335 0.594007 0.360299
0.726028 0.301852 0.054706 0.782905 0.621760 0.345695
0.891349 0.254969 0.193286 0.457463 0.750731 0.294399
0.671645 0.322706 0.193449 0.447443 0.460193 0.460193
0.668816 0.323892 0.100160 0.640099 0.459885 0.459885
0.844386 0.266334 0.164920 0.512926 0.645813 0.335051
0.807698 0.276170 0.166519 0.510209 0.593480 0.361363
0.493447 0.428279 0.136355 0.442749 0.459704 0.459704
0.868995 0.260220 0.119560 0.604927 0.460248 0.460248
0.927609 0.247002 0.104169 0.637091 0.710668 0.308097
0.692791 0.314173 0.049367 0.807750 0.621085 0.345954
0.856934 0.263172 0.067499 0.738540 0.750738 0.293778
0.768854 0.287661 0.169289 0.504382 0.525546 0.404522
0.723222 0.302845 0.130286 0.574828 0.460084 0.460084
0.938400 0.244752 0.146680 0.550803 0.689494 0.316510
0.937785 0.244878 0.102356 0.641443 0.730823 0.300838
0.876592 0.258405 0.180853 0.481699 0.710909 0.308312
0.712461 0.306731 0.197255 0.449541 0.525849 0.404270
0.689611 0.315420 0.133918 0.559139 0.460039 0.460039
0.841700 0.267024 0.181515 0.481272 0.667724 0.325435
0.704891 0.309541 0.133585 0.564816 0.460066 0.460066
0.727413 0.301365 0.015680 0.958120 0.710979 0.307319
0.568845 0.374379 0.095102 0.597990 0.459722 0.459722
0.786239 0.282370 0.187038 0.467934 0.594976 0.360551
0.471691 0.447645 0.030261 0.834171 0.459514 0.459514
0.891235 0.254995 0.005205 0.975869 0.897250 0.253627
0.597609 0.357900 0.038359 0.851002 0.459605 0.459605
0.607984 0.352388 0.018260 0.952180 0.564094 0.377364
0.819502 0.272905 0.010529 0.979977 0.807862 0.276145
0.663349 0.326216 0.045372 0.825204 0.594662 0.359723
0.671508 0.322763 0.054106 0.789514 0.564725 0.377217
0.912455 0.250253 0.100888 0.644922 0.710252 0.308207
0.845143 0.266141 0.119388 0.604980 0.527448 0.402967
0.767917 0.287954 0.105051 0.636129 0.527554 0.402596
0.478378 0.441470 0.148271 0.418969 0.459758 0.459758
0.625404 0.343595 0.003421 0.984401 0.621671 0.345443
0.842817 0.266737 0.189318 0.465135 0.667724 0.325435
0.921663 0.248264 0.093828 0.662170 0.769896 0.287840
0.583074 0.365996 0.131549 0.507319 0.459831 0.459831
0.564073 0.377299 0.176895 0.408677 0.459894 0.459894
0.498677 0.423921 0.117782 0.482484 0.459686 0.459686
0.860944 0.262181 0.163952 0.514050 0.667594 0.325455
0.650485 0.331857 0.045441 0.822739 0.564208 0.377465
0.604946 0.353980 0.031549 0.890400 0.565026 0.376832
0.670735 0.323086 0.122307 0.580063 0.459967 0.459967
0.758657 0.290885 0.130481 0.578006 0.525286 0.404417
0.889311 0.255436 0.120645 0.602667 0.594946 0.360433
0.496151 0.426012 0.140078 0.436723 0.459713 0.459713
0.829939 0.270099 0.029880 0.893833 0.807676 0.276247
0.844571 0.266287 0.024922 0.908236 0.825633 0.271307
0.554479 0.383344 0.063942 0.708956 0.459632 0.459632
0.822910 0.271981 0.135102 0.574551 0.460266 0.460266
0.555822 0.382483 0.122191 0.508449 0.459740 0.459740
0.868254 0.260399 0.175945 0.492222 0.689494 0.316510
0.509974 0.414865 0.061745 0.678770 0.459587 0.459587
0.520845 0.406585 0.064316 0.674105 0.459605 0.459605
0.560563 0.379482 0.050961 0.783420 0.459605 0.459605
0.502792 0.420567 0.091140 0.556190 0.459623 0.459623
0.706639 0.308887 0.018651 0.949890 0.689441 0.315534
0.565832 0.376216 0.141843 0.473655 0.459804 0.459804
0.956253 0.241142 0.104450 0.636113 0.750433 0.294208
0.612659 0.349973 0.116547 0.569166 0.459840 0.459840
0.699795 0.311471 0.121281 0.589967 0.460012 0.460012
0.875729 0.258609 0.153238 0.537165 0.645239 0.335339
0.824014 0.271683 0.083340 0.690560 0.667647 0.324904
0.820340 0.272677 0.134566 0.574984 0.460266 0.460266
0.865139 0.261155 0.015692 0.960725 0.843963 0.266481
0.958119 0.240773 0.098125 0.650394 0.769770 0.287952
0.664317 0.325802 0.092008 0.661733 0.459849 0.459849
0.802503 0.277639 0.179263 0.485023 0.619948 0.347440
0.958655 0.240667 0.038026 0.852441 0.931537 0.246262
0.517813 0.408854 0.041241 0.796917 0.459550 0.459550
0.579222 0.368218 0.103368 0.580150 0.459740 0.459740
0.751882 0.293078 0.013850 0.965238 0.730534 0.300316
0.844904 0.266202 0.151664 0.541290 0.594976 0.360551
0.493030 0.428631 0.160889 0.401634 0.459795 0.459795
0.792605 0.280494 0.178430 0.488571 0.594976 0.360551
0.930810 0.246329 0.010229 0.985816 0.931256 0.246244
0.715390 0.305661 0.160418 0.512761 0.460175 0.460175
0.570461 0.373402 0.053203 0.777670 0.459623 0.459623
0.833102 0.269263 0.110765 0.623170 0.564619 0.377955
0.646902 0.333472 0.125652 0.564786 0.459939 0.459939
0.675306 0.321186 0.003474 0.972899 0.668640 0.323970
0.953220 0.241746 0.192100 0.462322 0.807997 0.276982
0.843183 0.266643 0.097004 0.654397 0.645885 0.334608
0.780178 0.284186 0.060331 0.764358 0.689774 0.315646
0.749941 0.293714 0.182654 0.478259 0.525546 0.404522
0.866774 0.260758 0.009609 0.986392 0.861603 0.262028
0.597197 0.358123 0.071488 0.712681 0.459704 0.459704
0.955992 0.241194 0.042521 0.832860 0.914770 0.249872
0.664421 0.325758 0.067040 0.741009 0.459758 0.459758
0.639033 0.337089 0.157333 0.492797 0.460012 0.460012
0.655971 0.329422 0.176202 0.465284 0.460094 0.460094
0.563794 0.377471 0.172742 0.414645 0.459885 0.459885
0.943699 0.243666 0.080816 0.697348 0.807450 0.276638
0.624407 0.344084 0.123331 0.560717 0.459885 0.459885
0.932126 0.246053 0.072546 0.721830 0.826234 0.271407
0.935217 0.245410 0.039400 0.850028 0.897705 0.253631
0.854879 0.263683 0.100566 0.646336 0.645180 0.334981
0.762900 0.289532 0.157161 0.528431 0.460266 0.460266
0.841564 0.267059 0.088914 0.675035 0.667418 0.325061
0.833570 0.269140 0.037340 0.858241 0.788706 0.281764
0.543662 0.390456 0.056329 0.740596 0.459605 0.459605
0.709727 0.307739 0.125447 0.582214 0.460048 0.460048
0.773904 0.286098 0.109918 0.625129 0.460075 0.460075
0.783874 0.283075 0.054068 0.788893 0.710360 0.307739
0.564443 0.377070 0.138978 0.478530 0.459795 0.459795
0.836002 0.268503 0.080969 0.697828 0.690202 0.315662
0.509084 0.415562 0.104919 0.519388 0.459650 0.459650
0.489258 0.431849 0.007672 0.998432 0.459487 0.459487
0.666316 0.324950 0.149523 0.518541 0.460039 0.460039
0.653072 0.330702 0.146264 0.521991 0.460003 0.460003
0.884509 0.256547 0.175311 0.493280 0.711351 0.308137
0.655000 0.329849 0.191564 0.440605 0.460148 0.460148
0.870495 0.259860 0.111102 0.622008 0.621316 0.346497
0.546712 0.388417 0.174697 0.404224 0.459840 0.459840
0.895443 0.254036 0.176131 0.491438 0.710909 0.308312
0.690813 0.314947 0.009267 0.983657 0.690331 0.315149
0.818486 0.273182 0.190091 0.463158 0.645239 0.335339
0.831209 0.269763 0.058105 0.772338 0.750781 0.293689
0.603927 0.354518 0.173653 0.440463 0.459949 0.459949
0.934603 0.245537 0.157060 0.529445 0.730485 0.301252
0.831974 0.269560 0.074355 0.716982 0.710692 0.307773
0.785674 0.282538 0.078220 0.705585 0.644939 0.334843
0.785022 0.282732 0.163282 0.517086 0.525546 0.404522
0.906998 0.251451 0.132719 0.579262 0.621119 0.346828
0.922016 0.248189 0.171551 0.498936 0.750663 0.294410
0.757272 0.291330 0.148295 0.544154 0.460220 0.460220
0.669933 0.323422 0.112545 0.603344 0.459930 0.459930
0.898330 0.253384 0.019053 0.942757 0.879672 0.257723
0.620117 0.346205 0.138644 0.519168 0.459903 0.459903
0.835445 0.268648 0.048157 0.807292 0.788306 0.281913
0.470773 0.448509 0.186054 0.365714 0.459822 0.459822
0.576100 0.370045 0.098393 0.592016 0.459731 0.459731
0.586632 0.363971 0.077920 0.677338 0.459704 0.459704
0.827861 0.270652 0.011346 0.974571 0.825898 0.271187
0.695815 0.312999 0.156317 0.514286 0.460139 0.460139
0.609461 0.351621 0.124812 0.542958 0.459867 0.459867
0.677525 0.320275 0.104805 0.627824 0.459921 0.459921
0.894327 0.254290 0.022818 0.925501 0.879672 0.257723
0.940951 0.244227 0.114113 0.615155 0.667445 0.325374
0.607348 0.352720 0.081167 0.680076 0.459740 0.459740
0.908363 0.251149 0.036427 0.863567 0.879750 0.257750
0.733665 0.299191 0.031347 0.883517 0.689699 0.315502
0.945994 0.243199 0.063824 0.750565 0.862070 0.262147
0.698643 0.311912 0.066438 0.743047 0.526555 0.402903
